id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31571822,Brooklet Cottage,190217827,Elders Real Estate,,BALLINA SHIRE COUNCIL,-28.73824,153.49729,Entire home/apt,192,1,1,2019-04-27,0.91,26,332
31572788,Mango Tree 4 - 3 bedroom apartment,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64038,153.60538,Entire home/apt,650,3,0,,,59,339
31599279,Happy Healthy Beach House,2887303,Robert,,BYRON SHIRE COUNCIL,-28.49735,153.53952,Entire home/apt,140,2,0,,,3,75
31599526,Quiet single room with pool - PET FRIENDLY,42666685,Lydia Anita,,BYRON SHIRE COUNCIL,-28.49591,153.54358,Private room,61,1,7,2019-05-05,1.93,5,351
31600277,Sunshine House - beachside living.,236891726,Candice,,TWEED SHIRE COUNCIL,-28.35716,153.57013,Entire home/apt,191,2,9,2019-05-06,2.21,1,0
31602459,Mudbrick Garden Studio,235119426,Cherie,,BYRON SHIRE COUNCIL,-28.55836,153.47493,Private room,61,7,0,,,1,0
31602664,No.99,41345595,Jacinta,,TWEED SHIRE COUNCIL,-28.33669,153.57392,Entire home/apt,451,2,3,2019-05-04,2.05,1,192
31623001,French Country style 2 Storey House in Mullumbimby,1619125,Jemima,,BYRON SHIRE COUNCIL,-28.55522,153.48058,Entire home/apt,181,1,3,2019-04-19,0.76,1,159
31624443,优雅,172473985,Jing,,TWEED SHIRE COUNCIL,-28.25922,153.49196,Private room,48,2,0,,,1,181
31628265,Belvoir B&B Cottages.....Ivy Cottage,47591153,Lorraine,,CLARENCE VALLEY COUNCIL,-29.71469,152.9692,Entire home/apt,165,2,0,,,2,187
31628583,The Gallery at Broken Head,152421180,Byron Bay,,BYRON SHIRE COUNCIL,-28.71826,153.58818,Entire home/apt,1833,1,0,,,18,15
31644968,Upscale Country Farm Beach Family Experience,124925826,Trisha,,TWEED SHIRE COUNCIL,-28.26975,153.54676,Entire home/apt,300,2,0,,,2,358
31652512,River Haven Uninterrupted Water Views,122756424,Bec,,TWEED SHIRE COUNCIL,-28.24208,153.54311,Entire home/apt,126,2,7,2019-05-05,1.72,1,167
31655310,Glam Vanning BYRON BAY- Brisbane Pick up/Drop off,109878773,Rochelle,,BYRON SHIRE COUNCIL,-28.64363,153.61197,Entire home/apt,118,4,4,2019-04-28,1.09,1,351
31674827,Master Bedroom in Tropical Beach House available!,101698645,Adele,,BYRON SHIRE COUNCIL,-28.65656,153.62134,Private room,140,2,2,2019-04-22,0.50,1,0
31676458,"Pool Cabana, Byron Bay",237519817,Jennifer,,BYRON SHIRE COUNCIL,-28.65925,153.58824,Private room,175,1,6,2019-04-19,1.48,1,91
31697170,Home Sweet Home,196049319,Mel,,BYRON SHIRE COUNCIL,-28.68613,153.53099,Entire home/apt,550,5,1,2019-04-23,0.81,1,264
31698699,Oceanview,237708154,Kathy,,TWEED SHIRE COUNCIL,-28.2597,153.57236,Private room,120,2,0,,,1,90
31717224,Barbara @ Kinsfolk Byron Bay,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64379,153.61702,Entire home/apt,2650,3,0,,,59,345
31718999,Lucia @ Kinsfolk Byron Bay,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.65151,153.61822,Entire home/apt,1750,3,0,,,59,335
31722348,Beach Side tranquility,25926402,Brenda,,TWEED SHIRE COUNCIL,-28.3864,153.55593,Private room,130,1,2,2019-04-20,1.46,1,92
31725216,Pool House in Lennox Head village,196322175,Georgina,,BALLINA SHIRE COUNCIL,-28.78667,153.5887,Entire home/apt,150,2,6,2019-05-11,1.76,1,0
31759731,Byron Bay Hinterland Hideaway,45200251,Ingrid,,BYRON SHIRE COUNCIL,-28.63395,153.43677,Private room,98,1,1,2019-04-21,0.77,1,102
31763542,Bright bedroom in chilled and clean house.,238166567,Livia,,BYRON SHIRE COUNCIL,-28.65602,153.61518,Private room,45,1,7,2019-04-27,1.75,1,32
31772132,Byron Beausoleil - Belongil Beach,11886590,Ray White Holidays Byron Bay,,BYRON SHIRE COUNCIL,-28.63498,153.60091,Entire home/apt,856,1,0,,,14,298
31772138,Calinda Sol 7 Byron Bay,11886590,Ray White Holidays Byron Bay,,BYRON SHIRE COUNCIL,-28.6458,153.62116,Entire home/apt,336,1,0,,,14,303
31772160,Gilmore Court 3 Byron Bay,11886590,Ray White Holidays Byron Bay,,BYRON SHIRE COUNCIL,-28.64232,153.61606,Entire home/apt,257,1,0,,,14,340
31774124,OHI Beachhouse,24912932,Britt,,TWEED SHIRE COUNCIL,-28.30059,153.57104,Entire home/apt,695,2,2,2019-05-12,1.58,1,255
31776348,Room in  casual eco house,16736804,Denise Annette,,BYRON SHIRE COUNCIL,-28.52283,153.53685,Private room,48,1,4,2019-03-10,1.36,1,0
31810671,Tranquil Beach Cottage Room Byron bay,24052820,Joanne,,BYRON SHIRE COUNCIL,-28.49453,153.54593,Private room,61,1,0,,,2,86
31813906,"Dragon Tree House
Lennox Head / Byron Coast",9588130,Bronwyn,,BALLINA SHIRE COUNCIL,-28.79239,153.5866,Entire home/apt,500,2,5,2019-04-21,2.17,1,354
31829872,Pool View Apartment 5306,35917499,Kingscliff Sales And Rentals,,TWEED SHIRE COUNCIL,-28.27689,153.57806,Entire home/apt,253,1,1,2019-04-22,0.79,42,270
31835014,"Tallow Luxury Beach House, Suffolk Park",149478678,Elly,,BYRON SHIRE COUNCIL,-28.68546,153.61192,Entire home/apt,1196,4,1,2019-04-22,0.79,1,296
31835602,"Blue beach house-create some happy holiday memories in this
Space - close to the river and boat ramp less than 200 m away bring the pooch plenty of backyard space - close to shops and all amenities , bowling club ,hospital ,market,skatepark,swimming pool ",11663595,Justin,,BALLINA SHIRE COUNCIL,-28.86057,153.56982,Entire home/apt,191,3,0,,,1,264
31837969,Beach & Lake Getaway,50231997,Vicki,,BALLINA SHIRE COUNCIL,-28.78691,153.59022,Entire home/apt,150,1,7,2019-05-09,2.14,1,317
31838543,The Habitat Apartment,73849683,Pacific Accommodation,,BYRON SHIRE COUNCIL,-28.63066,153.58168,Entire home/apt,390,2,5,2019-04-19,1.47,9,359
31858734,Minora Lodge - cosy cottage in Possum Creek,16761042,David,,BYRON SHIRE COUNCIL,-28.68135,153.4939,Entire home/apt,195,2,5,2019-04-22,1.83,1,1
31863419,Mountain View Retreat,42081704,Catherine,,TWEED SHIRE COUNCIL,-28.3277,153.38125,Private room,75,1,4,2019-03-03,1.08,1,363
31871058,Cabarita Beach Holiday Home,130865313,Lucy,,TWEED SHIRE COUNCIL,-28.33585,153.57256,Entire home/apt,94,4,9,2019-04-08,2.48,1,89
31884419,Shoals End,238987095,Jade,,TWEED SHIRE COUNCIL,-28.24909,153.56605,Entire home/apt,349,3,0,,,1,124
31891538,Seaside Beach House with Pool + Spa,8486961,Erica,,TWEED SHIRE COUNCIL,-28.28705,153.57292,Entire home/apt,599,4,1,2019-04-22,0.79,1,48
31905060,"The Heart of Fiesta Palms, Byron Bay",5992588,Coralie,,BYRON SHIRE COUNCIL,-28.64185,153.61559,Entire home/apt,215,2,6,2019-05-19,1.61,1,0
31908380,Rural Retreat 2km from Mullumbimby Town Centre,2246927,Suzanne,,BYRON SHIRE COUNCIL,-28.56256,153.47907,Entire home/apt,94,2,1,2019-04-22,0.79,1,162
31928214,"""Down by the Sea"" in Brunswick Heads",157754392,Lara,,BYRON SHIRE COUNCIL,-28.53882,153.54805,Private room,69,2,11,2019-04-28,3.24,2,265
31931656,The beach garden,13549815,Caroline,,BYRON SHIRE COUNCIL,-28.51731,153.55108,Entire home/apt,225,5,2,2019-04-27,1.43,1,137
31933886,Angourie Street - Family Retreat - Spookies Beach,117071337,Blake,,CLARENCE VALLEY COUNCIL,-29.47913,153.35859,Entire home/apt,349,2,3,2019-04-29,2.43,1,363
31960058,KINGY COTTAGE  - 2 BEDROOMS CLOSE TO CREEK & BEACH,5555454,Stefano And Ellen,,TWEED SHIRE COUNCIL,-28.26361,153.57513,Entire home/apt,139,2,12,2019-05-18,3.64,1,135
31961092,Glamping in Suffolk Park,174285229,Jodie,,BYRON SHIRE COUNCIL,-28.68926,153.61356,Entire home/apt,144,2,0,,,2,87
31961788,Fingal Dune House,239632873,Matt,,TWEED SHIRE COUNCIL,-28.1931,153.56235,Entire home/apt,500,3,0,,,1,365
31966139,A Touch of Tuscany with a view,239683414,Gerry,,LISMORE CITY COUNCIL,-28.81671,153.32378,Private room,56,1,22,2019-05-23,5.84,2,158
31966676,Glen Villa Getaway,204325059,Glen Villa,,BYRON SHIRE COUNCIL,-28.64729,153.61002,Entire home/apt,170,1,10,2019-05-06,2.97,2,360
31968963,Little Palms Beach House,238123138,Karen,,TWEED SHIRE COUNCIL,-28.30649,153.57088,Entire home/apt,349,3,3,2019-04-28,1.96,1,54
31985209,A PERFECT STAY - Cape Breeze - Byron lighthouse,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.64826,153.62153,Entire home/apt,605,3,1,2019-05-18,1,114,329
31989364,Cedar Seas - pet friendly at Belongil Beach,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.63456,153.59945,Entire home/apt,851,3,0,,,59,108
31991074,Byron Links tranquil one bedroom apartment,28723340,Shona,,BYRON SHIRE COUNCIL,-28.67709,153.60943,Entire home/apt,250,2,0,,,4,91
31993326,Eden Apartments Unit 501 - Luxury 2 bedroom apartment close to the beach with Wi-Fi included,155962205,RBR Holidays,,TWEED SHIRE COUNCIL,-28.16708,153.5474,Entire home/apt,176,3,0,,,43,244
31996828,Salt Entertainer,239905253,Jeffery,,TWEED SHIRE COUNCIL,-28.27697,153.57427,Entire home/apt,500,5,1,2019-04-21,0.77,1,348
31997331,Sundays at Byron - The Best View in Byron Bay,2961727,Caryn,,BYRON SHIRE COUNCIL,-28.66861,153.58442,Private room,250,2,6,2019-05-12,2.20,10,353
32016796,Harper Beachouse- Beachside Holiday Home,23632675,Lauren,,TWEED SHIRE COUNCIL,-28.3153,153.56868,Entire home/apt,299,1,0,,,32,313
32018443,LUXICO Byron Serenity - town central tranquil home,174307905,Luxico Byron Bay,,BYRON SHIRE COUNCIL,-28.64994,153.61865,Entire home/apt,671,7,0,,,33,47
32019057,'the dairy at 330' - such a great place to stay,107605651,Linda,,TWEED SHIRE COUNCIL,-28.41163,153.15965,Entire home/apt,150,2,3,2019-04-21,1.84,1,30
32020340,Warrazambil Cottage (Border Ranges),11885741,Jessica,,KYOGLE COUNCIL,-28.4487,152.99953,Entire home/apt,110,2,5,2019-05-12,3.33,2,81
32021572,Byron Boho Studio,57209066,Kylie,,BYRON SHIRE COUNCIL,-28.6796,153.60191,Entire home/apt,140,2,2,2019-05-26,0.61,2,351
32023434,Calinda Sol - 3 bdr with pool and tennis court,7633683,Byron Bay,,BYRON SHIRE COUNCIL,-28.64602,153.62244,Entire home/apt,749,3,1,2019-02-20,0.30,59,287
32027770,HOST SOCIETY - Arts and Industrial Apartment,174518951,Abby,,BYRON SHIRE COUNCIL,-28.63515,153.58266,Entire home/apt,150,2,8,2019-05-07,2.35,7,209
32030745,Classic Charm in the heart of Bangalow,1736953,Michael,,BYRON SHIRE COUNCIL,-28.68557,153.52407,Entire home/apt,495,7,0,,,1,153
32048547,LUXURY WATERFRONT HOME ❃Swimming Pool ❃Creek Entry,156600446,Fiona,,TWEED SHIRE COUNCIL,-28.39343,153.5639,Entire home/apt,199,2,10,2019-05-14,2.94,1,0
32064674,The Layback Bungalow,115754816,Michael,,TWEED SHIRE COUNCIL,-28.35274,153.47137,Entire home/apt,100,1,9,2019-05-26,6.92,1,177
32069131,"The Vale, a luxury farm in the Byron Hinterland",240490538,Elizabeth,,BYRON SHIRE COUNCIL,-28.49014,153.47866,Entire home/apt,749,2,0,,,1,352
32071169,"""BROOMS HEAD"" Beautiful-Coastal-Paradise",44215061,Martin,,CLARENCE VALLEY COUNCIL,-29.60729,153.3332,Entire home/apt,150,2,2,2019-04-25,1.58,1,325
32073077,Hilltop Haven,78343488,Ben,,BALLINA SHIRE COUNCIL,-28.86503,153.58113,Private room,79,2,0,,,1,1
32073933,"Original Beach Bungalow 
200 Meters to Beach!",240517313,Michael,,BYRON SHIRE COUNCIL,-28.64674,153.62259,Entire home/apt,240,2,8,2019-05-25,2.35,1,148
32091329,Surf cave,240697372,Paul,,BYRON SHIRE COUNCIL,-28.70299,153.61305,Entire home/apt,126,5,1,2019-04-26,0.88,1,70
32093110,Direct Beach Front Beauty,144827855,Luella,,TWEED SHIRE COUNCIL,-28.38468,153.57059,Entire home/apt,380,2,3,2019-05-12,1.53,2,244
32093153,Sandy Toes Studio,46500941,Yogi,,BYRON SHIRE COUNCIL,-28.64592,153.60797,Private room,92,2,15,2019-05-19,4.17,2,4
32095320,Casa Corallo Beach House,16160864,Destination Byron,,BYRON SHIRE COUNCIL,-28.66061,153.62087,Entire home/apt,599,3,3,2019-05-19,0.99,33,365
32096520,Aman Cottage,73849683,Pacific Accommodation,,BYRON SHIRE COUNCIL,-28.6927,153.51359,Entire home/apt,380,2,1,2019-04-27,0.91,9,357
32114248,Azure River Apartment,20133698,Danielle,,BYRON SHIRE COUNCIL,-28.53929,153.55048,Entire home/apt,199,3,1,2019-04-12,0.63,5,304
32115978,Fingal Head Beach House,240947946,Dianne,,TWEED SHIRE COUNCIL,-28.20016,153.56679,Entire home/apt,851,3,0,,,1,321
32116661,Number 43,65445356,Darrel,,BYRON SHIRE COUNCIL,-28.55436,153.50733,Entire home/apt,386,3,0,,,1,344
32147346,Wooloweyah Lookout- overlooking Angourie,10933335,Erin,,CLARENCE VALLEY COUNCIL,-29.47289,153.3502,Entire home/apt,299,7,2,2019-04-26,1.54,2,179
32147660,Ocean Shores Home with a View,239184785,Lesley,,BYRON SHIRE COUNCIL,-28.51536,153.5465,Private room,150,3,1,2019-04-22,0.79,1,7
32147922,Peace Haven,241148952,Jenny,,TWEED SHIRE COUNCIL,-28.20137,153.51028,Entire home/apt,100,7,0,,,1,18
32151668,EAST COAST ESCAPES - Birdsong Beach House,92213680,East Coast Escapes,,BYRON SHIRE COUNCIL,-28.66003,153.6183,Entire home/apt,451,3,3,2019-05-18,2.43,16,215
32164424,Avoca Beach House,16160864,Destination Byron,,TWEED SHIRE COUNCIL,-28.28133,153.57594,Entire home/apt,851,7,1,2019-03-29,0.48,33,149
32165848,La Serena Studio,56291567,Pia,,BYRON SHIRE COUNCIL,-28.58811,153.52987,Entire home/apt,240,2,1,2019-04-22,0.79,1,83
32166699,Chic beachside villa with organic breakfast,23831447,Leah,,TWEED SHIRE COUNCIL,-28.24538,153.56716,Private room,150,2,0,,,1,181
32167513,Pet friendly and comfortable,27721752,Cranville,,TWEED SHIRE COUNCIL,-28.44066,153.47107,Entire home/apt,95,1,7,2019-05-26,2.04,2,64
32168530,Spacious studio close to town and beaches,112586069,Charlotte,,BYRON SHIRE COUNCIL,-28.64753,153.62148,Private room,280,2,3,2019-05-06,1.01,2,150
32171111,Luxury Ocean Vue @ Byron Oasis,241366603,Eloise,,BYRON SHIRE COUNCIL,-28.66145,153.61718,Entire home/apt,380,3,1,2019-05-12,1,4,344
32171413,Byron Oasis Sandpiper Treehouse with Spa,241366603,Eloise,,BYRON SHIRE COUNCIL,-28.66145,153.6172,Entire home/apt,331,3,0,,,4,166
32171495,Byron Oasis Apartment with Resort Facilities,241366603,Eloise,,BYRON SHIRE COUNCIL,-28.66097,153.61803,Entire home/apt,250,2,0,,,4,275
32171909,Central and Secluded,192396119,Matt,,BYRON SHIRE COUNCIL,-28.5556,153.49912,Entire home/apt,120,1,22,2019-05-29,6.73,1,56
32184079,Ballina Beach House,13305554,Monique,,BALLINA SHIRE COUNCIL,-28.86861,153.58658,Entire home/apt,500,7,0,,,2,87
32189776,Beach House South Golden Beach - Upper Level,58537412,Dianne,,BYRON SHIRE COUNCIL,-28.49859,153.54934,Entire home/apt,250,3,1,2019-04-23,0.81,3,116
32190380,Triton Shores Ocean View,35917499,Kingscliff Sales And Rentals,,TWEED SHIRE COUNCIL,-28.24392,153.5694,Entire home/apt,191,1,0,,,42,340
32192636,Footsteps to the Beach,168006211,Lee,,BALLINA SHIRE COUNCIL,-28.80039,153.59326,Entire home/apt,100,1,4,2019-05-09,2.73,1,164
32194869,The Top House by Contemporary Hotels,3046924,Contemporary Hotels,,BYRON SHIRE COUNCIL,-28.64842,153.62066,Entire home/apt,900,4,0,,,3,247
32194870,Copper Sands - Byron Bay,2706340,Elaine,,BYRON SHIRE COUNCIL,-28.68289,153.61197,Entire home/apt,599,3,2,2019-04-27,1.58,10,156
32197044,1Beachfront - find us on the web,44451903,Richelle,,TWEED SHIRE COUNCIL,-28.3057,153.57255,Entire home/apt,250,1,5,2019-04-07,1.36,1,164
32215199,Lomani Eleven- A Luxury Oasis in Byron /Pool/Bikes,4941022,Belinda,,BYRON SHIRE COUNCIL,-28.65256,153.61512,Entire home/apt,591,2,7,2019-04-28,2.56,1,338
32223203,The Love Shack,241768837,Kerri,,BYRON SHIRE COUNCIL,-28.62998,153.59419,Entire home/apt,400,2,0,,,1,150
32224734,KK'S,47804701,Lois,,BALLINA SHIRE COUNCIL,-28.80018,153.59502,Entire home/apt,134,3,1,2019-03-15,0.39,22,274
32225416,Beachside Retreat,21022750,Anna,,BYRON SHIRE COUNCIL,-28.68841,153.6106,Entire home/apt,300,2,1,2019-04-24,0.83,1,28
32225767,Tallow Beach Villa by Contemporary Hotels,3046924,Contemporary Hotels,,BYRON SHIRE COUNCIL,-28.65904,153.61444,Entire home/apt,800,5,1,2019-03-29,0.48,3,360
32240034,Waves Everyday,20645148,Joselle,,BYRON SHIRE COUNCIL,-28.63949,153.60654,Entire home/apt,550,3,6,2019-05-12,1.89,5,207
32240166,Golden Haven,119814730,Emma,,BYRON SHIRE COUNCIL,-28.55842,153.46911,Private room,100,2,2,2019-04-20,0.81,1,64
32242000,The Ocean Room a Quiet and Peaceful Haven,50600212,Heide,,BYRON SHIRE COUNCIL,-28.5215,153.54032,Private room,69,2,3,2019-04-22,1.84,3,29
32244342,Beach Baby Byron,241414791,Scott,,BYRON SHIRE COUNCIL,-28.68571,153.61414,Entire home/apt,199,3,4,2019-05-26,2.14,1,184
32244522,DRIFTWOOD- Cozy Renovated Unit With Coastal Views,5542403,Belinda,,BALLINA SHIRE COUNCIL,-28.86413,153.58448,Entire home/apt,120,2,7,2019-05-12,2.16,1,0
32244730,Butlers at Byron - Beach House,55626467,Jodie,,BYRON SHIRE COUNCIL,-28.64756,153.61137,Entire home/apt,500,2,5,2019-05-12,3.95,2,255
32245198,Evans Head Reno,25327798,Lyndall,,RICHMOND VALLEY COUNCIL,-29.11693,153.42793,Entire home/apt,75,2,11,2019-05-13,4.02,1,86
32269866,"Pottsville Beach 'Hook,Wine & Sinker' Holiday Home",242149913,Sue,,TWEED SHIRE COUNCIL,-28.39896,153.56211,Entire home/apt,175,2,0,,,1,0
32275047,Studio room for 2 people Banora Point Norther NSW,71202644,Petra &,,TWEED SHIRE COUNCIL,-28.23,153.54127,Private room,110,2,1,2019-03-14,0.39,1,58
32275123,Dream Catcher Spectacular Beach Frontage,47804701,Lois,,BALLINA SHIRE COUNCIL,-28.80066,153.5959,Entire home/apt,134,2,0,,,22,231
32277153,"Green Turtle Hideaway, Eco-friendly apartment",75531737,Murray,,BYRON SHIRE COUNCIL,-28.52703,153.54618,Entire home/apt,110,1,14,2019-05-05,4.08,1,85
32288493,Beach Track Townhouse,109582443,Louise,,BYRON SHIRE COUNCIL,-28.66185,153.61553,Entire home/apt,199,2,7,2019-04-28,2.19,1,11
32291945,Jalan Byron - charming cottage in central Bangalow,119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.68568,153.52831,Entire home/apt,280,1,8,2019-05-15,2.33,46,348
32292314,Self contained half house,5191103,Caroline,,BYRON SHIRE COUNCIL,-28.52605,153.53889,Entire home/apt,150,3,1,2019-04-23,0.81,1,34
32293481,Jalan Byron 1 - queen bedroom in central Bangalow.,119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.68514,153.52699,Private room,108,1,0,,,46,351
32294455,A Touch of Tuscany - The Beach Hut,239683414,Gerry,,LISMORE CITY COUNCIL,-28.81672,153.32333,Private room,56,1,6,2019-04-23,3.33,2,171
32295065,LOMANI 10 BYRON BAY - Close to town and Beach!,52036212,Heather,,BYRON SHIRE COUNCIL,-28.65053,153.61503,Entire home/apt,550,3,4,2019-05-12,1.62,2,282
32295068,Hinterland Home with country charm.,184205858,Acacia,,LISMORE CITY COUNCIL,-28.7232,153.40783,Entire home/apt,191,1,1,2019-02-23,0.31,1,138
32297934,Maida Vale,161220345,James,,CLARENCE VALLEY COUNCIL,-30.3482,152.39717,Private room,69,1,2,2019-05-17,1.58,1,30
32299947,"Studio 59 - bright, airy, central Byron Bay.",119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.64775,153.62193,Entire home/apt,181,2,17,2019-05-04,4.86,46,328
32300373,"Room in peaceful, leafy Goonellabah home",175163831,Linda,,LISMORE CITY COUNCIL,-28.81429,153.33545,Private room,40,1,7,2019-05-19,1.98,2,81
32313815,Point Break Main House,19923938,Ross,,TWEED SHIRE COUNCIL,-28.27099,153.57448,Entire home/apt,599,3,1,2019-04-22,0.79,1,190
32314027,JACUZZI PENTHOUSE BAL1326 KINGSCLIFF,14817888,Janene,,TWEED SHIRE COUNCIL,-28.27557,153.57764,Entire home/apt,380,3,2,2019-05-21,2,36,229
32314948,Jalan Byron Room 3 -  heart of Bangalow village.,119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.68554,153.527,Private room,108,1,3,2019-03-12,0.95,46,355
32316377,Jalan Byron 2 - Queen bedroom in central Bangalow.,119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.68705,153.52725,Private room,108,1,1,2019-02-23,0.31,46,358
32316980,Bright & modern tiny house in great location,129420860,Bella,,BYRON SHIRE COUNCIL,-28.6766,153.60877,Entire home/apt,100,2,4,2019-03-05,1.26,1,41
32319821,"Sunset Studio - central location, terrace, views",119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.64732,153.62041,Entire home/apt,199,2,15,2019-05-13,4.37,46,339
32338440,KINGSCLIFF WATERS 2,184695657,LJ Hooker Kingscliff,,TWEED SHIRE COUNCIL,-28.26059,153.5813,Entire home/apt,178,1,0,,,94,307
32341853,Entire 2 bedroom villa. Suffolk Park/ Byron Bay,66675885,Marion,,BYRON SHIRE COUNCIL,-28.68973,153.60864,Entire home/apt,108,3,1,2019-04-24,0.83,1,28
32348941,Lighthouse views,106842444,Jessica,,BYRON SHIRE COUNCIL,-28.6538,153.62243,Entire home/apt,1200,4,1,2019-04-27,0.91,1,0
32360448,Seaside on Sailfish,23632675,Lauren,,TWEED SHIRE COUNCIL,-28.28288,153.57354,Entire home/apt,225,1,1,2019-05-06,1,32,349
32372970,Glamping @ Byron Luxury Tent #2.Minutes from Byron,92184350,Barry,,BYRON SHIRE COUNCIL,-28.6646,153.59161,Entire home/apt,150,1,3,2019-05-26,3,5,175
32383484,Fenne's On Banzai- Beachside Home in Salt Village,23632675,Lauren,,TWEED SHIRE COUNCIL,-28.27951,153.57566,Entire home/apt,274,1,0,,,32,258
32385159,Bay Breeze at Tallow beach.,243180167,Gerd & Inga,,BYRON SHIRE COUNCIL,-28.6566,153.62222,Entire home/apt,400,3,2,2019-04-28,1.58,1,226
32385561,Shark Bay Hideaway,243180753,Lynn,,RICHMOND VALLEY COUNCIL,-29.11596,153.43668,Entire home/apt,181,2,1,2019-04-22,0.79,1,364
32388302,Lomah Bliss Byron Hinterland Paradise 1 Bed cabin,233733020,Patricia,,BYRON SHIRE COUNCIL,-28.67055,153.42125,Entire home/apt,191,2,2,2019-05-27,0.98,2,348
32389534,Glamping @ Byron - Luxury Tent #5 - With Bath!,92184350,Barry,,BYRON SHIRE COUNCIL,-28.66472,153.59157,Entire home/apt,199,2,6,2019-05-06,3.40,5,181
32405500,Broadwater Getaway - New Apartment,94465116,Taryn,,TWEED SHIRE COUNCIL,-28.21294,153.49216,Entire home/apt,68,1,16,2019-05-26,5.11,1,161
32406846,Glamping @ Byron Luxury Tent #3. Minutes to Byron!,92184350,Barry,,BYRON SHIRE COUNCIL,-28.6647,153.5926,Entire home/apt,175,2,3,2019-04-25,1.22,5,177
32407218,Glamping @ Byron Luxury Tent #4. Minutes to Byron!,92184350,Barry,,BYRON SHIRE COUNCIL,-28.66459,153.59179,Entire home/apt,175,2,5,2019-05-09,3.41,5,178
32408273,Treetop Sights & Garden Delights,243377644,Jason & Natalie,,BYRON SHIRE COUNCIL,-28.50822,153.53416,Entire home/apt,240,3,4,2019-04-27,1.30,1,176
32411237,Pippi House - by the sea,243403315,Alexandra & Beau,,CLARENCE VALLEY COUNCIL,-29.44291,153.36504,Entire home/apt,240,2,8,2019-05-19,3.53,1,317
32413454,Spacious Treehouse Studio at Dolphin‘s Byron Bay,23023324,Jason,,BYRON SHIRE COUNCIL,-28.6527,153.61855,Private room,129,2,4,2019-04-28,1.35,1,265
